km,log_fiyat,model_1.6 TDi BlueMotion Business,model_1.6 TDi BlueMotion Comfortline,model_1.6 TDi BlueMotion Elegance,model_1.6 TDi BlueMotion Exclusive,model_1.6 TDi BlueMotion Highline,model_1.6 TDi BlueMotion Impression,model_1.6 TDi BlueMotion R Line,model_1.6 TDi BlueMotion Trendline,kasa_Station wagon,renk_Diğer,renk_Füme,renk_Gri,renk_Kahverengi,renk_Lacivert,renk_Mavi,renk_Siyah,kimden_Sahibinden,agirlikli_hasar_skoru,arac_yasi,b7_kasa,yıl_2012.0,yıl_2013.0,yıl_2014.0,yıl_2015.0,yıl_2016.0,yıl_2017.0,yıl_2018.0,yıl_2019.0,yıl_2020.0,otomatik_vites
187000,13.62918097977278,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,162.10775,11.0,True,False,False,True,False,False,False,False,False,False,True
228000,14.026581528044215,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
243000,13.972514306773938,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
43000,14.480772535034683,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
186000,13.981024996441848,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,11.0,True,False,False,True,False,False,False,False,False,False,True
199000,13.651814465293484,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,144.40324999999999,12.0,True,False,True,False,False,False,False,False,False,False,False
198000,13.681979165339751,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,70.05930000000001,12.0,True,False,True,False,False,False,False,False,False,False,True
110000,14.282384294201082,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
99000,14.392123922268269,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
111000,14.151268253647618,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
247000,13.784019890872903,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,156.47896,8.0,False,False,False,False,False,False,True,False,False,False,True
216000,13.963930563082547,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,28.49391,10.0,False,False,False,False,True,False,False,False,False,False,True
195000,14.074021253115776,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,130.8106,9.0,False,False,False,False,False,True,False,False,False,False,True
191000,13.794286921512647,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60.3668,13.0,True,True,False,False,False,False,False,False,False,False,True
95000,14.212607416401921,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.10935,10.0,False,False,False,False,True,False,False,False,False,False,True
260000,13.976778705560397,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.79374,10.0,False,False,False,False,True,False,False,False,False,False,True
240000,13.726679344257658,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,12.0,True,False,True,False,False,False,False,False,False,False,True
208000,13.985253332551368,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
110000,14.074021253115776,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,27.318620000000003,8.0,False,False,False,False,False,False,True,False,False,False,True
190000,14.077874822431765,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,44.9409,10.0,False,False,False,False,True,False,False,False,False,False,True
240000,13.968231644981937,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
155000,14.204168547756057,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51.86772,6.0,False,False,False,False,False,False,False,False,True,False,True
99635,14.569282360340654,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
184000,14.247292974389811,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
191000,14.111904571018076,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,136.64228,10.0,False,False,False,False,True,False,False,False,False,False,True
104000,14.26339638195639,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.22342,10.0,False,False,False,False,True,False,False,False,False,False,True
192000,14.037853789107714,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0888,7.0,False,False,False,False,False,False,False,True,False,False,True
270000,14.093142294562554,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,37.087270000000004,8.0,False,False,False,False,False,False,True,False,False,False,True
281000,14.006130917572923,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
245000,13.641157170819497,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,83.90085,12.0,True,False,True,False,False,False,False,False,False,False,True
132000,14.200092455156014,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.0888,8.0,False,False,False,False,False,False,True,False,False,False,True
187000,13.891545244240271,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,141.79285,8.0,False,False,False,False,False,False,True,False,False,False,True
220000,13.604789526648622,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,170.80284999999998,11.0,True,False,False,True,False,False,False,False,False,False,True
191000,14.04662227892766,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
104000,14.338847586667328,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
199000,14.058456736574664,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
195000,14.03062193758122,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,112.24934999999999,8.0,False,False,False,False,False,False,True,False,False,False,True
148000,13.989463865087712,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,False
303000,13.753635154246187,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69.0264,9.0,False,False,False,False,False,True,False,False,False,False,False
220000,13.9108207377686,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,97.54922,8.0,False,False,False,False,False,False,True,False,False,False,True
232000,13.64709190633931,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,62.89695,14.0,True,False,False,False,False,False,False,False,False,False,False
135000,14.187074114396758,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
288000,13.840203170554645,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,158.90220000000002,9.0,False,False,False,False,False,True,False,False,False,False,True
130000,14.247292974389811,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,12.512200000000002,10.0,False,False,False,False,True,False,False,False,False,False,True
193500,14.070075253953227,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,93.81,9.0,False,False,False,False,False,True,False,False,False,False,True
142000,14.217636764806924,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
114000,14.149837638239099,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,76.18924,7.0,False,False,False,False,False,False,False,True,False,False,True
25000,14.389310980891652,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
130000,14.526006376858833,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
190000,13.732128949025222,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,13.0,True,True,False,False,False,False,False,False,False,False,False
160000,14.34555040065407,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
215000,14.15202065101178,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.222,9.0,False,False,False,False,False,True,False,False,False,False,True
287000,13.9108207377686,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,5.677560000000001,10.0,False,False,False,False,True,False,False,False,False,False,True
61000,14.430966430808347,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,65.3899,5.0,False,False,False,False,False,False,False,False,False,True,True
211000,13.673370790803151,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,145.43848,13.0,True,True,False,False,False,False,False,False,False,False,False
388000,13.591116224748411,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,158.16697,13.0,True,True,False,False,False,False,False,False,False,False,True
155000,14.111904571018076,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,18.72628,10.0,False,False,False,False,True,False,False,False,False,False,True
229000,14.183619879528669,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
250000,13.963930563082547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,78.5557,10.0,False,False,False,False,True,False,False,False,False,False,True
259000,14.006130917572923,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
